mode,model,event_kind,effect,metric,n,mean,ci_low,ci_high
native,dense5,first_nonformat_diff,late_interaction:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,1968,-0.00710102453058454,-0.014551470479053048,-0.0014381205389551166
native,dense5,first_nonformat_diff,pure_IT_minus_PT:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,1968,-0.007046186957862118,-0.014435193768494142,-0.001142894363777232
native,dense5,first_nonformat_diff,B_late_minus_A:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,1968,1.9011338872348031e-06,-5.134152123734673e-05,5.689499720426076e-05
native,dense5,first_nonformat_diff,C_minus_D_late:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,1968,-0.007099123396697306,-0.014922022289905777,-0.0014641885114532935
native,dense5,first_nonformat_diff,B_midlate_minus_B_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,1968,2.5319317760964266e-05,-1.8935188426678846e-05,7.121731096310004e-05
native,dense5,first_nonformat_diff,D_midlate_minus_D_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,1968,6.564800095594909e-06,-4.580858588862868e-05,5.815178904231251e-05
native,dense5,first_nonformat_diff,late_weight_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,0.11828723260947079,0.1067328973127259,0.12911155254702503
native,dense5,first_nonformat_diff,upstream_context_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,0.3001525443625503,0.20973821189556116,0.3853446017072281
native,dense5,first_nonformat_diff,late_interaction:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,0.21832278133897506,0.2047251627983613,0.232585269936022
native,dense5,first_nonformat_diff,pure_IT_minus_PT:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,0.418439776972021,0.32452019439529267,0.5105202883008403
native,dense5,first_nonformat_diff,B_late_minus_A:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,0.00912584193998326,0.0017608479120118415,0.01675853743779524
native,dense5,first_nonformat_diff,C_minus_D_late:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,0.22744862327895835,0.21121181330350994,0.24382895620183692
native,dense5,first_nonformat_diff,B_midlate_minus_B_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,0.024451575832868964,0.017918433364061525,0.03113037782803355
native,dense5,first_nonformat_diff,D_midlate_minus_D_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,1968,-0.16432834352324355,-0.1739354318223356,-0.15466779443552597
native,dense5,first_nonformat_diff,late_weight_effect:target_vs_alt_margin,target_vs_alt_margin,1968,-0.013762485976864705,-0.033934914093606446,0.006006242870702827
native,dense5,first_nonformat_diff,upstream_context_effect:target_vs_alt_margin,target_vs_alt_margin,1968,0.6659906136091213,0.6161502483524277,0.7139605838104657
native,dense5,first_nonformat_diff,late_interaction:target_vs_alt_margin,target_vs_alt_margin,1968,0.1845739885859383,0.14830061643165485,0.22310550950019192
native,dense5,first_nonformat_diff,pure_IT_minus_PT:target_vs_alt_margin,target_vs_alt_margin,1968,0.6522281276322565,0.5977066637572647,0.7044631493977396
native,dense5,first_nonformat_diff,B_late_minus_A:target_vs_alt_margin,target_vs_alt_margin,1968,-0.10604948026983387,-0.13630415894840442,-0.07690665757481933
native,dense5,first_nonformat_diff,C_minus_D_late:target_vs_alt_margin,target_vs_alt_margin,1968,0.07852450831610447,0.05347529058284505,0.10351261201055381
native,dense5,first_nonformat_diff,B_midlate_minus_B_mid:target_vs_alt_margin,target_vs_alt_margin,1968,-0.09857245605475726,-0.13223769989632692,-0.06646266003039386
native,dense5,first_nonformat_diff,D_midlate_minus_D_mid:target_vs_alt_margin,target_vs_alt_margin,1968,0.027696031663994685,0.0029380374814788404,0.053319435476354635
native,dense5,first_assistant_marker_diff,late_weight_effect:delta_cosine_mlp,delta_cosine_mlp,611,-0.009322981452201376,-0.010372331919338229,-0.008302255347221685
native,dense5,first_assistant_marker_diff,upstream_context_effect:delta_cosine_mlp,delta_cosine_mlp,611,-0.07389952056821497,-0.0778892695077391,-0.07015002940724073
native,dense5,first_assistant_marker_diff,late_interaction:delta_cosine_mlp,delta_cosine_mlp,611,-0.005596657019364437,-0.008210042371925625,-0.0031420840443961394
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:delta_cosine_mlp,delta_cosine_mlp,611,-0.08322250202041634,-0.08706152516041137,-0.07950071652189557
native,dense5,first_assistant_marker_diff,B_late_minus_A:delta_cosine_mlp,delta_cosine_mlp,611,-0.006524652942519156,-0.007882560692608587,-0.0050850631771615735
native,dense5,first_assistant_marker_diff,C_minus_D_late:delta_cosine_mlp,delta_cosine_mlp,611,-0.012121309961883594,-0.014004482855902747,-0.010346568697119652
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:delta_cosine_mlp,delta_cosine_mlp,611,-0.005871875599249399,-0.006631295744880737,-0.00505632915722367
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:delta_cosine_mlp,delta_cosine_mlp,611,0.009167575499754636,0.00819454206636678,0.010148502866515917
native,dense5,first_assistant_marker_diff,late_weight_effect:negative_parallel_norm,negative_parallel_norm,611,-1.040365011500006,-1.2760122608106406,-0.8152583502348235
native,dense5,first_assistant_marker_diff,upstream_context_effect:negative_parallel_norm,negative_parallel_norm,611,2.9513244900350326,2.5822393896191045,3.3330160867080565
native,dense5,first_assistant_marker_diff,late_interaction:negative_parallel_norm,negative_parallel_norm,611,4.013464691389787,3.4605621951112835,4.531900247318392
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:negative_parallel_norm,negative_parallel_norm,611,1.9109594785350263,1.6657832158352897,2.151252717755552
native,dense5,first_assistant_marker_diff,B_late_minus_A:negative_parallel_norm,negative_parallel_norm,611,-3.0470973571948994,-3.5143908094119642,-2.6266659862754764
native,dense5,first_assistant_marker_diff,C_minus_D_late:negative_parallel_norm,negative_parallel_norm,611,0.9663673341948875,0.7605354709440952,1.1703192585849702
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:negative_parallel_norm,negative_parallel_norm,611,-2.8666070658039575,-3.319603092829942,-2.4418145236738042
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:negative_parallel_norm,negative_parallel_norm,611,-2.035886146348545,-2.300545332612933,-1.7765209802532946
native,dense5,first_assistant_marker_diff,late_weight_effect:support_it_token,support_it_token,611,0.2835268750474224,0.24241860117819977,0.3243834875661126
native,dense5,first_assistant_marker_diff,upstream_context_effect:support_it_token,support_it_token,611,0.25447835382948814,0.14117637024502022,0.3603310477446289
native,dense5,first_assistant_marker_diff,late_interaction:support_it_token,support_it_token,611,0.2624711985503605,0.2324900376048693,0.29188767398401594
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:support_it_token,support_it_token,611,0.5380052288769104,0.44844950890901264,0.6295931832106553
native,dense5,first_assistant_marker_diff,B_late_minus_A:support_it_token,support_it_token,611,0.15229127577224216,0.1152773091228159,0.19221810630589384
native,dense5,first_assistant_marker_diff,C_minus_D_late:support_it_token,support_it_token,611,0.4147624743226027,0.3690007321489339,0.46216790782847605
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:support_it_token,support_it_token,611,0.16773284650279507,0.12750417300754427,0.20786131805410504
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:support_it_token,support_it_token,611,-0.43977538021363605,-0.4889107551272516,-0.39357490527450345
native,dense5,first_assistant_marker_diff,late_weight_effect:support_pt_token,support_pt_token,611,0.17022054718414015,0.12047923919187598,0.22126975167551133
native,dense5,first_assistant_marker_diff,upstream_context_effect:support_pt_token,support_pt_token,611,-0.0352920137503041,-0.13030738707419554,0.06112215769901812
native,dense5,first_assistant_marker_diff,late_interaction:support_pt_token,support_pt_token,611,0.023717654440124213,-0.0067670927842109225,0.05438259285923485
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:support_pt_token,support_pt_token,611,0.13492853343383598,-0.0007345915445209713,0.2729048838783425
native,dense5,first_assistant_marker_diff,B_late_minus_A:support_pt_token,support_pt_token,611,0.15836171996407805,0.11970879806273332,0.19673248801334295
native,dense5,first_assistant_marker_diff,C_minus_D_late:support_pt_token,support_pt_token,611,0.18207937440420222,0.11939194888828823,0.24342349924050002
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:support_pt_token,support_pt_token,611,0.1570107937475535,0.11988680824323582,0.19203050891794213
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:support_pt_token,support_pt_token,611,-0.236546274971057,-0.2911728371367313,-0.184563843918361
native,dense5,first_assistant_marker_diff,late_weight_effect:support_pipeline_token,support_pipeline_token,611,0.2357160800135671,0.19136983074335576,0.27954788166675587
native,dense5,first_assistant_marker_diff,upstream_context_effect:support_pipeline_token,support_pipeline_token,611,0.6298636227457006,0.558034443325736,0.7053558335163582
native,dense5,first_assistant_marker_diff,late_interaction:support_pipeline_token,support_pipeline_token,611,0.3246877378607926,0.25797433177955037,0.39018570722901236
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:support_pipeline_token,support_pipeline_token,611,0.8655797027592677,0.7769741809912772,0.9582336662583343
native,dense5,first_assistant_marker_diff,B_late_minus_A:support_pipeline_token,support_pipeline_token,611,0.07337221108317081,0.021633138266516982,0.12551001259442593
native,dense5,first_assistant_marker_diff,C_minus_D_late:support_pipeline_token,support_pipeline_token,611,0.39805994894396335,0.34676843927179735,0.45625975013894243
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:support_pipeline_token,support_pipeline_token,611,0.089561322218439,0.03715106499313542,0.14402853519722605
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:support_pipeline_token,support_pipeline_token,611,-0.4104364185157062,-0.46776199680206076,-0.35268116136574484
native,dense5,first_assistant_marker_diff,late_weight_effect:alt_top10_delta,alt_top10_delta,611,0.24040558648318258,0.1932348681844157,0.2934268495077555
native,dense5,first_assistant_marker_diff,upstream_context_effect:alt_top10_delta,alt_top10_delta,611,0.15276712597202258,0.08685534865922079,0.22346428075938066
native,dense5,first_assistant_marker_diff,late_interaction:alt_top10_delta,alt_top10_delta,611,0.08831654258585732,0.05833674778987776,0.11842129580440845
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:alt_top10_delta,alt_top10_delta,611,0.39317271245520513,0.28928581696354555,0.4949841670210769
native,dense5,first_assistant_marker_diff,B_late_minus_A:alt_top10_delta,alt_top10_delta,611,0.19624731519025398,0.15472033740234872,0.23655899253162288
native,dense5,first_assistant_marker_diff,C_minus_D_late:alt_top10_delta,alt_top10_delta,611,0.28456385777611126,0.22562445386335428,0.34775740533151106
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:alt_top10_delta,alt_top10_delta,611,0.19066441864018063,0.15177497835837325,0.22804622931629714
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:alt_top10_delta,alt_top10_delta,611,-0.43879602123461586,-0.4930041449438018,-0.3842349667995389
native,dense5,first_assistant_marker_diff,late_weight_effect:productive_opposition_rate,productive_opposition_rate,611,0.011132893293286093,0.0062033506591608065,0.016299504505314647
native,dense5,first_assistant_marker_diff,upstream_context_effect:productive_opposition_rate,productive_opposition_rate,611,0.16916062660743514,0.15464054153702272,0.18442676390712395
native,dense5,first_assistant_marker_diff,late_interaction:productive_opposition_rate,productive_opposition_rate,611,0.0020862934119889927,-0.005803402816496105,0.011205284077624503
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:productive_opposition_rate,productive_opposition_rate,611,0.1802935199007212,0.16508628441934498,0.19616755993597235
native,dense5,first_assistant_marker_diff,B_late_minus_A:productive_opposition_rate,productive_opposition_rate,611,0.010089746587291594,0.005232594737504721,0.015289293358033118
native,dense5,first_assistant_marker_diff,C_minus_D_late:productive_opposition_rate,productive_opposition_rate,611,0.012176039999280587,0.0037218305426161393,0.020270094063056417
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:productive_opposition_rate,productive_opposition_rate,611,0.0016816244312152658,-0.0017358051114188598,0.005297566590528943
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:productive_opposition_rate,productive_opposition_rate,611,-0.026780093883203543,-0.03176381719753242,-0.021913274941098192
native,dense5,first_assistant_marker_diff,late_weight_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,0.1133063278632823,0.08866874278592775,0.13788138230653965
native,dense5,first_assistant_marker_diff,upstream_context_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,0.28977036757979224,0.10389921867440287,0.46700073494754624
native,dense5,first_assistant_marker_diff,late_interaction:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,0.2387535441102363,0.19764066895413107,0.2793033541872743
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,0.40307669544307445,0.20305058108965135,0.6094659500185733
native,dense5,first_assistant_marker_diff,B_late_minus_A:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,-0.006070444191835852,-0.018204667145418074,0.006154037828979219
native,dense5,first_assistant_marker_diff,C_minus_D_late:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,0.23268309991840044,0.18753402951216683,0.2762799771674671
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,0.010722052755241625,-0.0005978977205434641,0.021328314327247442
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,611,-0.20322910524257906,-0.2244067355129371,-0.18125674723981886
native,dense5,first_assistant_marker_diff,late_weight_effect:opposition_support_it_token,opposition_support_it_token,611,-2.1501168389172102e-05,-8.387936675183642e-05,4.0953216062870184e-05
native,dense5,first_assistant_marker_diff,upstream_context_effect:opposition_support_it_token,opposition_support_it_token,611,-1.5232366107247312e-05,-8.270036162438124e-05,5.172775213005441e-05
native,dense5,first_assistant_marker_diff,late_interaction:opposition_support_it_token,opposition_support_it_token,611,-8.08373720996965e-05,-0.00020949573656855135,5.6918443574030364e-05
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:opposition_support_it_token,opposition_support_it_token,611,-3.67335344964194e-05,-0.00013449270607790467,5.291301389063935e-05
native,dense5,first_assistant_marker_diff,B_late_minus_A:opposition_support_it_token,opposition_support_it_token,611,1.891751766067616e-05,-5.138616659383297e-05,8.469509067608248e-05
native,dense5,first_assistant_marker_diff,C_minus_D_late:opposition_support_it_token,opposition_support_it_token,611,-6.191985443902035e-05,-0.00016811418184199412,4.3829305992619836e-05
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:opposition_support_it_token,opposition_support_it_token,611,-1.0120358086067989e-05,-7.527903893124028e-05,5.547028722416756e-05
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:opposition_support_it_token,opposition_support_it_token,611,6.485718121745342e-05,-2.768745759144907e-05,0.00015419949999781975
native,dense5,first_assistant_marker_diff,late_weight_effect:opposition_support_pt_token,opposition_support_pt_token,611,-3.646628255499016e-05,-0.0001025248956436336,2.9448813416703087e-05
native,dense5,first_assistant_marker_diff,upstream_context_effect:opposition_support_pt_token,opposition_support_pt_token,611,-8.222002115496797e-06,-7.828052338467397e-05,6.187746936591342e-05
native,dense5,first_assistant_marker_diff,late_interaction:opposition_support_pt_token,opposition_support_pt_token,611,1.1499188385456394e-05,-0.00012222104435439708,0.00014589716318394905
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:opposition_support_pt_token,opposition_support_pt_token,611,-4.468828467048696e-05,-0.00013657452172485717,4.89291748577792e-05
native,dense5,first_assistant_marker_diff,B_late_minus_A:opposition_support_pt_token,opposition_support_pt_token,611,-4.2215876747718366e-05,-0.00012753859917559348,4.555629831465988e-05
native,dense5,first_assistant_marker_diff,C_minus_D_late:opposition_support_pt_token,opposition_support_pt_token,611,-3.0716688362261955e-05,-0.00012599160913746163,6.463820865236978e-05
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:opposition_support_pt_token,opposition_support_pt_token,611,-6.492999780885808e-05,-0.00014626528947220995,1.817243191641058e-05
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:opposition_support_pt_token,opposition_support_pt_token,611,4.888565509740094e-06,-7.333763405243545e-05,8.000297667957628e-05
native,dense5,first_assistant_marker_diff,late_weight_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,1.496511416581807e-05,-5.948892839188494e-05,9.182045548686327e-05
native,dense5,first_assistant_marker_diff,upstream_context_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,-7.010363991750509e-06,-8.720531273587077e-05,7.812043889823425e-05
native,dense5,first_assistant_marker_diff,late_interaction:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,-9.233656048515294e-05,-0.0002545032549229183,6.401873794691741e-05
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,7.954750174067553e-06,-9.505805116231826e-05,0.00012034590008269489
native,dense5,first_assistant_marker_diff,B_late_minus_A:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,6.113339440839453e-05,-3.2809735389956955e-05,0.00015897760214450725
native,dense5,first_assistant_marker_diff,C_minus_D_late:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,-3.120316607675841e-05,-0.00015556438056876472,8.522671908520733e-05
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,5.4809639722790085e-05,-3.2293523552799364e-05,0.00014093859590775856
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,611,5.996861570771334e-05,-3.6585321696976806e-05,0.00015930721370754184
native,dense5,first_assistant_marker_diff,late_weight_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,0.11271348660254507,0.09204417832759365,0.13435276785936248
native,dense5,first_assistant_marker_diff,upstream_context_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,0.2206680601193144,0.03656116182185832,0.3926709960906337
native,dense5,first_assistant_marker_diff,late_interaction:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,0.20762518117993672,0.17703266145854568,0.23937176267924037
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,0.33338154672185955,0.1462145621744238,0.5135270042650147
native,dense5,first_assistant_marker_diff,B_late_minus_A:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,0.00890089601257669,-0.003387891399332568,0.02132978802514364
native,dense5,first_assistant_marker_diff,C_minus_D_late:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,0.21652607719251343,0.18100047603779057,0.25498218687245305
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,0.025068040433744145,0.014389391665042864,0.03589508571279922
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,611,-0.18689580121656332,-0.20643840685529308,-0.16667291031951664
native,dense5,first_assistant_marker_diff,late_weight_effect:target_vs_alt_margin,target_vs_alt_margin,611,-0.004689506469615526,-0.04213094195955147,0.029967703798756698
native,dense5,first_assistant_marker_diff,upstream_context_effect:target_vs_alt_margin,target_vs_alt_margin,611,0.47709649677367816,0.3902776121890826,0.5594981706072617
native,dense5,first_assistant_marker_diff,late_interaction:target_vs_alt_margin,target_vs_alt_margin,611,0.23637119527493528,0.1767250303335954,0.2950009434541435
native,dense5,first_assistant_marker_diff,pure_IT_minus_PT:target_vs_alt_margin,target_vs_alt_margin,611,0.47240699030406264,0.365318988624685,0.5735896511437468
native,dense5,first_assistant_marker_diff,B_late_minus_A:target_vs_alt_margin,target_vs_alt_margin,611,-0.12287510410708315,-0.18166334840346468,-0.0665975724707
native,dense5,first_assistant_marker_diff,C_minus_D_late:target_vs_alt_margin,target_vs_alt_margin,611,0.11349609116785209,0.0817050322069031,0.1451797924785154
native,dense5,first_assistant_marker_diff,B_midlate_minus_B_mid:target_vs_alt_margin,target_vs_alt_margin,611,-0.10110309642174165,-0.15759549500576298,-0.049485194312283924
native,dense5,first_assistant_marker_diff,D_midlate_minus_D_mid:target_vs_alt_margin,target_vs_alt_margin,611,0.028359602718909672,-0.006323924080344818,0.06187939667782229
raw_shared,dense5,first_diff,late_weight_effect:delta_cosine_mlp,delta_cosine_mlp,2983,-0.010721789373674233,-0.011197247478692784,-0.010238245462097048
raw_shared,dense5,first_diff,upstream_context_effect:delta_cosine_mlp,delta_cosine_mlp,2983,-0.036102618064906215,-0.0377189502778315,-0.034401013766580106
raw_shared,dense5,first_diff,late_interaction:delta_cosine_mlp,delta_cosine_mlp,2983,-0.0035600303994707447,-0.004133531769641147,-0.0029447697824510786
raw_shared,dense5,first_diff,pure_IT_minus_PT:delta_cosine_mlp,delta_cosine_mlp,2983,-0.04682440743858045,-0.04859910271122177,-0.045050271277212395
raw_shared,dense5,first_diff,B_late_minus_A:delta_cosine_mlp,delta_cosine_mlp,2983,-0.00894177417393886,-0.009485229719949844,-0.00840929021123482
raw_shared,dense5,first_diff,C_minus_D_late:delta_cosine_mlp,delta_cosine_mlp,2983,-0.012501804573409605,-0.013109183507491183,-0.011927324272863657
raw_shared,dense5,first_diff,B_midlate_minus_B_mid:delta_cosine_mlp,delta_cosine_mlp,2983,-0.006469950948018269,-0.006883591274712332,-0.006075067336244852
raw_shared,dense5,first_diff,D_midlate_minus_D_mid:delta_cosine_mlp,delta_cosine_mlp,2983,0.007410468290529707,0.007020603513879307,0.007787331538724029
raw_shared,dense5,first_diff,late_weight_effect:negative_parallel_norm,negative_parallel_norm,2983,-1.5486241737859774,-1.6965934782860062,-1.4000084350480184
raw_shared,dense5,first_diff,upstream_context_effect:negative_parallel_norm,negative_parallel_norm,2983,-0.2782195833472771,-0.3617259113517795,-0.19613531971329923
raw_shared,dense5,first_diff,late_interaction:negative_parallel_norm,negative_parallel_norm,2983,2.095036649176245,1.9442259981833163,2.254365974763227
raw_shared,dense5,first_diff,pure_IT_minus_PT:negative_parallel_norm,negative_parallel_norm,2983,-1.8268437571332545,-2.042268487723234,-1.6147484630660205
raw_shared,dense5,first_diff,B_late_minus_A:negative_parallel_norm,negative_parallel_norm,2983,-2.5961424983740997,-2.7898935555103472,-2.387356234548691
raw_shared,dense5,first_diff,C_minus_D_late:negative_parallel_norm,negative_parallel_norm,2983,-0.5011058491978547,-0.6164925095303588,-0.3842805670284011
raw_shared,dense5,first_diff,B_midlate_minus_B_mid:negative_parallel_norm,negative_parallel_norm,2983,-2.531789487648923,-2.7456828589627906,-2.3293688645483477
raw_shared,dense5,first_diff,D_midlate_minus_D_mid:negative_parallel_norm,negative_parallel_norm,2983,0.9844476124426239,0.8726735125407414,1.0986574118804568
raw_shared,dense5,first_diff,late_weight_effect:support_it_token,support_it_token,2983,0.23484862609045956,0.2169828709289602,0.25138978495507464
raw_shared,dense5,first_diff,upstream_context_effect:support_it_token,support_it_token,2983,0.06077558698102491,0.04087599976803885,0.08063130590657534
raw_shared,dense5,first_diff,late_interaction:support_it_token,support_it_token,2983,0.07615308047642427,0.06967243873080212,0.08242333118947756
raw_shared,dense5,first_diff,pure_IT_minus_PT:support_it_token,support_it_token,2983,0.29562421307148445,0.27249752234071994,0.321319018027934
raw_shared,dense5,first_diff,B_late_minus_A:support_it_token,support_it_token,2983,0.1967720858522474,0.1801578095318317,0.21382585831674608
raw_shared,dense5,first_diff,C_minus_D_late:support_it_token,support_it_token,2983,0.27292516632867164,0.2540256873582556,0.29217604232456384
raw_shared,dense5,first_diff,B_midlate_minus_B_mid:support_it_token,support_it_token,2983,0.20212155674139728,0.18670927004903567,0.21880628869345922
raw_shared,dense5,first_diff,D_midlate_minus_D_mid:support_it_token,support_it_token,2983,-0.22362414142129428,-0.24219633775492683,-0.20520158522997672
raw_shared,dense5,first_diff,late_weight_effect:support_pt_token,support_pt_token,2983,0.19399185055139018,0.17437642445628102,0.21395452668050677
raw_shared,dense5,first_diff,upstream_context_effect:support_pt_token,support_pt_token,2983,0.22648094725345394,0.19871183657847633,0.253908441969778
raw_shared,dense5,first_diff,late_interaction:support_pt_token,support_pt_token,2983,0.02641789514962974,0.02012117261588341,0.03198038728580453
raw_shared,dense5,first_diff,pure_IT_minus_PT:support_pt_token,support_pt_token,2983,0.42047279780484415,0.37694527136543454,0.46425086837614815
raw_shared,dense5,first_diff,B_late_minus_A:support_pt_token,support_pt_token,2983,0.18078290297657532,0.16293235778377566,0.1988917547925359
raw_shared,dense5,first_diff,C_minus_D_late:support_pt_token,support_pt_token,2983,0.207200798126205,0.18603588043869942,0.22840948168678452
raw_shared,dense5,first_diff,B_midlate_minus_B_mid:support_pt_token,support_pt_token,2983,0.170288735371619,0.15290666698372823,0.18768663282264048
raw_shared,dense5,first_diff,D_midlate_minus_D_mid:support_pt_token,support_pt_token,2983,-0.18915242853946226,-0.20693876040469597,-0.1691158269844794
raw_shared,dense5,first_diff,late_weight_effect:support_pipeline_token,support_pipeline_token,2983,0.1781616474664141,0.15599993069688758,0.1997634764684344
raw_shared,dense5,first_diff,upstream_context_effect:support_pipeline_token,support_pipeline_token,2983,0.27125465824001144,0.23859026661275162,0.3028027485485599
raw_shared,dense5,first_diff,late_interaction:support_pipeline_token,support_pipeline_token,2983,0.06059611875159279,0.036475566866684316,0.0845235165363249
raw_shared,dense5,first_diff,pure_IT_minus_PT:support_pipeline_token,support_pipeline_token,2983,0.4494163057064255,0.40523678417855746,0.49334847170496227
raw_shared,dense5,first_diff,B_late_minus_A:support_pipeline_token,support_pipeline_token,2983,0.14786358809061775,0.1239015755408738,0.17279355773797572
raw_shared,dense5,first_diff,C_minus_D_late:support_pipeline_token,support_pipeline_token,2983,0.2084597068422105,0.18225748753529616,0.233794647168666
raw_shared,dense5,first_diff,B_midlate_minus_B_mid:support_pipeline_token,support_pipeline_token,2983,0.1357225643941895,0.11278854968781903,0.1582615720373029
raw_shared,dense5,first_diff,D_midlate_minus_D_mid:support_pipeline_token,support_pipeline_token,2983,-0.16441119437001764,-0.189877490112395,-0.13830243882167698
raw_shared,dense5,first_diff,late_weight_effect:alt_top10_delta,alt_top10_delta,2983,0.21012898825539184,0.19101196014527133,0.23013567956892064
raw_shared,dense5,first_diff,upstream_context_effect:alt_top10_delta,alt_top10_delta,2983,0.1289861898545415,0.10817647017706712,0.15044453107230338
raw_shared,dense5,first_diff,late_interaction:alt_top10_delta,alt_top10_delta,2983,0.014528659145800434,0.008480019109371455,0.02031375509244016
raw_shared,dense5,first_diff,pure_IT_minus_PT:alt_top10_delta,alt_top10_delta,2983,0.3391151781099332,0.3031292565675791,0.37627892234208393
raw_shared,dense5,first_diff,B_late_minus_A:alt_top10_delta,alt_top10_delta,2983,0.2028646586824916,0.18505212152436326,0.22171731876830636
raw_shared,dense5,first_diff,C_minus_D_late:alt_top10_delta,alt_top10_delta,2983,0.21739331782829208,0.1973118201820292,0.2390600672348151
raw_shared,dense5,first_diff,B_midlate_minus_B_mid:alt_top10_delta,alt_top10_delta,2983,0.1931046044803716,0.17543888319054798,0.2111804829294078
raw_shared,dense5,first_diff,D_midlate_minus_D_mid:alt_top10_delta,alt_top10_delta,2983,-0.197760697420973,-0.21716562632771746,-0.17899996622749836
raw_shared,dense5,first_diff,late_weight_effect:productive_opposition_rate,productive_opposition_rate,2983,0.016845457593027153,0.014977546757633919,0.018700474852000163
raw_shared,dense5,first_diff,upstream_context_effect:productive_opposition_rate,productive_opposition_rate,2983,0.051278674392988846,0.04706277421874137,0.05531266001849307
